0	1	1	15.4	0	0
1	21	21	24.6	0	0
2	41	41	44.6	0	0
3	51	51	54.6	0	0
6	56	56	57.2	0	0
5	55	55	57.4	0	0
8	58	58	65.2	0	0
4	52	52	67.6	0	0
14	68	68	69.2	0	0
7	57	57	70.2	0	0
15	70	70	71.2	0	0
16	71	71	72.2	0	0
17	73	73	74.2	0	0
19	74	74	75.2	0	0
20	75	75	76.2	0	0
22	75	75	76.2	0	0
11	60	60	77.48	0	0
24	77	77	78.2	0	0
26	78	78	79.2	0	0
27	79	79	80.2	0	0
25	77	77	80.6	0	0
28	80	80	81.2	0	0
21	75	75	81.23	0	0
12	61	61	82.34	0	0
18	74	74	83.18	0	0
31	82	82	83.92	0	0
29	81	81	84.6	0	0
32	84	84	85.2	0	0
30	82	82	86.25	0	0
9	58	58	87	0	0
33	85	85	88.9	0	0
39	88	88	89.2	0	0
34	87	87	89.4	0	0
23	76	76	89.56	0	0
40	89	89	90.2	0	0
35	87	87	90.6	0	0
41	90	90	91.2	0	0
37	87	87	91.8	0	0
42	92	92	93.2	0	0
36	87	87	94.2	0	0
38	87	87	94.2	0	0
44	95	95	96.2	0	0
43	95	95	96.92	0	0
45	98	98	99.2	0	0
47	99	99	99.24	0	0
49	101	101	102.2	0	0
46	99	99	102.6	0	0
53	105	105	106.2	0	0
50	104	104	107.6	0	0
54	105	105	109.2	0	0
55	106	106	109.6	0	0
51	105	105	110.03	0	0
61	114	114	115.2	0	0
62	116	116	119.6	0	0
67	122	122	124.4	0	0
68	123	123	126.6	0	0
76	128	128	128.8	0	0
77	128	128	128.96	0	0
72	127	127	129.4	0	0
63	116	116	130.4	0	0
64	116	116	130.4	0	0
65	116	116	130.4	0	0
73	127	127	130.6	0	0
74	127	127	130.6	0	0
52	105	105	132.11	0	0
84	134	134	136.4	0	0
85	134	134	136.4	0	0
48	101	101	136.78	0	0
81	133	133	137.46	0	0
83	134	134	138.46	0	0
82	134	134	138.49	0	0
80	132	132	138.94	0	0
87	138	138	140.4	0	0
75	127	127	141.88	0	0
88	138	138	142.14	0	0
70	127	127	143	0	0
71	127	127	145.22	0	0
92	144	144	148.12	0	0
90	143	143	148.34	0	0
94	146	146	150.12	0	0
105	153	153	154.2	0	0
106	153	153	154.2	0	0
98	148	148	155.2	0	0
108	156	156	156.02	0	0
101	151	151	158.2	0	0
91	144	144	158.4	0	0
111	157	157	158.76	0	0
95	148	148	158.8	0	0
100	151	151	161.8	0	0
93	145	145	164	0	0
99	148	148	165.15	0	0
86	137	137	165.42	0	0
96	148	148	166.58	0	0
113	162	162	166.6	0	0
104	153	153	167.4	0	0
97	148	148	169.22	0	0
107	155	155	169.56	0	0
120	171	171	171.24	0	0
119	171	171	171.24	0	0
102	152	152	171.58	0	0
121	174	174	174.72	0	0
110	157	157	175.58	0	0
122	175	175	176.2	0	0
103	153	153	176.76	0	0
66	120	120	178.06	0.01	0
123	177	177	178.2	0	0
109	156	156	178.46	0	0
60	113	113	183.38	0.01	0
79	131	131	183.7	0.01	0
115	162	162	184.13	0	0
114	162	162	185.66	0	0
116	163	163	186.5	0	0
125	186	186	187.2	0	0
112	158	158	187.33	0	0
126	187	187	188.2	0	0
118	166	166	188.41	0	0
128	190	190	190.24	0	0
117	166	166	190.42	0	0
127	189	189	194.07	0	0
131	194	194	194.24	0	0
13	68	68	194.87	0.01	0.22
69	124	124	195.25	0.01	0.12
130	192	192	195.6	0	0
133	196	196	196.24	0	0
134	198	198	198.72	0	0
58	109	109	200.44	0.01	0
135	199	199	201.4	0	0
137	202	202	202.24	0	0
78	129	129	203.55	0.01	0.13
138	204	204	204.24	0	0
139	206	206	207.2	0	0
132	194	194	208.4	0	0
10	59	59	208.48	0.02	0
140	208	208	208.48	0	0
89	141	141	208.62	0.01	0
57	109	109	210.82	0.01	0
141	210	210	211.2	0	0
144	218	218	218.24	0	0
143	216	216	218.4	0	0
56	108	108	223.06	0.01	0
146	223	223	223.96	0	0
149	225	225	225.96	0	0
150	227	227	227.24	0	0
59	111	111	227.9	0.01	0.24
145	221	221	228.2	0	0
148	225	225	228.36	0	0.01
152	229	229	229.24	0	0
153	229	229	229.24	0	0
154	230	230	230.24	0	0
155	231	231	231.24	0	0
151	228	228	231.6	0	0.01
142	216	216	231.6	0	0
157	233	233	233.24	0	0
124	183	183	234.93	0.01	0.1
158	237	237	237.48	0	0
156	232	232	239.44	0	0
160	239	239	239.72	0	0
162	240	240	241.2	0	0
164	241	241	241.72	0	0
163	241	241	242.2	0	0
147	224	224	243.37	0	0.04
167	243	243	243.72	0	0
168	243	243	244.2	0	0
161	239	239	244.9	0	0.01
166	243	243	245.4	0	0
169	245	245	246.2	0	0
172	246	246	246.24	0	0
170	246	246	248.4	0	0
171	246	246	248.4	0	0
173	250	250	250.24	0	0
159	238	238	252.4	0	0.02
176	252	252	252.72	0	0
175	251	251	252.83	0	0
174	251	251	253.46	0	0
177	253	253	253.8	0	0
179	255	255	255.24	0	0
181	256	256	256.48	0	0
182	256	256	256.48	0	0
180	255	255	257	0	0
165	242	242	257.6	0	0
184	258	258	258.48	0	0
185	259	259	259.8	0	0
183	257	257	260.6	0	0.01
186	263	263	264.2	0	0
187	267	267	267.24	0	0
178	253	253	267.87	0	0
188	267	267	268.2	0	0
190	269	269	269.24	0	0
189	269	269	269.71	0	0
191	271	271	271.24	0	0
192	273	273	273.72	0	0
195	274	274	274.24	0	0
193	273	273	275	0	0
197	277	277	277.24	0	0
196	276	276	277.4	0	0
194	274	274	277.79	0	0.01
198	277	277	280.8	0	0
