22	13.0	214.31	240.49	397.6	868.92	371.42	397.6	-2011.38	-2299.41	-1932.83	-152.27	-2194.67	-1016.37	-2037.56	-309.38	83.39	-2587.44	-1147.29	999.85	292.86	-2194.67	-2561.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
23	31.0	214.31	66.99	75.17	124.28	271.6	116.1	124.28	-628.7	-718.73	-604.15	-47.6	-685.99	-317.69	-636.89	-96.7	26.06	-808.76	-358.61	312.53	91.54	-685.99	-800.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
24	23.0	132.46	423.79	132.46	148.65	245.76	537.08	229.57	245.76	-1243.23	-1421.26	-1194.67	-94.12	-1356.52	-628.21	-1259.41	-191.23	51.54	-1599.29	-709.13	618	181.02	-1356.52	-1583.1	0.0	0.0	0.0	0.0	0.0	0.0	
25	14.0	407.6	206.13	659.45	206.13	231.31	382.42	835.74	357.23	382.42	-1934.56	-2211.6	-1859.01	-146.46	-2110.86	-977.55	-1959.75	-297.57	80.2	-2488.63	-1103.47	961.66	281.68	-2110.86	-2463.44	0.0	0.0	0.0	0.0	0.0	
26	9.0	760.19	488.53	247.05	790.37	247.05	277.23	458.34	1001.66	428.16	458.34	-2318.64	-2650.67	-2228.09	-175.54	-2529.93	-1171.63	-2348.83	-356.64	96.13	-2982.7	-1322.55	1152.59	337.6	-2529.93	-2952.52	0.0	0.0	0.0	0.0	
27	92.0	-1594.21	-1330.13	-854.8	-432.27	-1382.95	-432.27	-485.09	-801.98	-1752.66	-749.16	-801.98	4057.04	4638.01	3898.59	307.14	4426.75	2050.05	4109.85	624.04	-168.2	5218.98	2314.13	-2016.73	-590.72	4426.75	5166.16	0.0	0.0	0.0	
28	90.0	2683.84	-1533.84	-1279.77	-822.43	-415.9	-1330.58	-415.9	-466.72	-771.61	-1686.29	-720.8	-771.61	3903.41	4462.38	3750.96	295.51	4259.11	1972.42	3954.22	600.4	-161.83	5021.35	2226.5	-1940.37	-568.35	4259.11	4970.53	0.0	0.0	
29	37.0	-111.01	-115.38	65.94	55.02	35.36	17.88	57.2	17.88	20.06	33.17	72.49	30.99	33.17	-167.81	-191.84	-161.26	-12.7	-183.1	-84.8	-169.99	-25.81	6.96	-215.87	-95.72	83.42	24.43	-183.1	-213.69	0.0	
30	17.0	48.46	-1127.32	-1171.69	669.63	558.71	359.05	181.57	580.89	181.57	203.76	336.86	736.19	314.68	336.86	-1704.12	-1948.15	-1637.56	-129.01	-1859.41	-861.1	-1726.3	-262.12	70.65	-2192.18	-972.03	847.11	248.13	-1859.41	-2169.99	
31	77.0	-838.92	-82.61	1921.61	1997.24	-1141.44	-952.37	-612.03	-309.5	-990.18	-309.5	-347.32	-574.21	-1254.89	-536.4	-574.21	2904.81	3320.78	2791.36	219.91	3169.51	1467.82	2942.62	446.8	-120.43	3736.75	1656.9	-1443.97	-422.95	3169.51	
32	139.0	3774.56	-2214.36	-218.06	5072.16	5271.79	-3012.89	-2513.81	-1615.47	-816.95	-2613.63	-816.95	-916.76	-1515.66	-3312.33	-1415.84	-1515.66	7667.36	8765.33	7367.92	580.47	8366.07	3874.38	7767.18	1179.36	-317.87	9863.3	4373.45	-3811.41	-1116.39	
33	44.0	480.65	182.1	-106.83	-10.52	244.7	254.33	-145.35	-121.27	-77.94	-39.41	-126.09	-39.41	-44.23	-73.12	-159.8	-68.3	-73.12	369.9	422.87	355.45	28	403.61	186.91	374.71	56.9	-15.34	475.84	210.99	-183.87	
34	10.0	-140.54	-2913.07	-1103.63	647.45	63.76	-1483.03	-1541.4	880.92	735	472.34	238.86	764.19	238.86	268.05	443.16	968.48	413.97	443.16	-2241.83	-2562.86	-2154.27	-169.72	-2446.12	-1132.81	-2271.01	-344.83	92.94	-2883.89	-1278.73	
35	40.0	-23.8	3.93	81.39	30.84	-18.09	-1.78	41.44	43.07	-24.61	-20.54	-13.2	-6.67	-21.35	-6.67	-7.49	-12.38	-27.06	-11.57	-12.38	62.64	71.61	60.19	4.74	68.34	31.65	63.45	9.63	-2.6	80.58	
36	156.0	95.25	-3409.21	562.51	11659.98	4417.42	-2591.5	-255.19	5936.02	6169.65	-3526.03	-2941.95	-1890.61	-956.09	-3058.76	-956.09	-1072.9	-1773.79	-3876.47	-1656.98	-1773.79	8973.22	10258.19	8622.78	679.33	9790.93	4534.24	9090.04	1380.22	-372.01	
37	79.0	4651.05	32.47	-1162	191.73	3974.19	1505.64	-883.29	-86.98	2023.24	2102.87	-1201.81	-1002.73	-644.4	-325.87	-1042.55	-325.87	-365.69	-604.58	-1321.26	-564.77	-604.58	3058.44	3496.41	2938.99	231.54	3337.14	1545.45	3098.25	470.44	
38	24.0	-604.58	-1773.79	-12.38	443.16	-73.12	-1515.66	-574.21	336.86	33.17	-771.61	-801.98	458.34	382.42	245.76	124.28	397.6	124.28	139.46	230.57	503.89	215.39	230.57	-1166.41	-1333.44	-1120.86	-88.3	-1272.7	-589.4	-1181.6	
39	5.0	519.08	-1361.07	-3993.29	-27.87	997.66	-164.61	-3412.15	-1292.7	758.37	74.68	-1737.1	-1805.47	1031.85	860.92	553.26	279.79	895.11	279.79	313.97	519.08	1134.4	484.89	519.08	-2625.9	-3001.93	-2523.35	-198.8	-2865.2	-1326.89	
40	1.0	1305.32	579.82	-1520.34	-4460.55	-31.14	1114.4	-183.87	-3811.41	-1443.97	847.11	83.42	-1940.37	-2016.73	1152.59	961.66	618	312.53	999.85	312.53	350.71	579.82	1267.14	541.63	579.82	-2933.16	-3353.2	-2818.61	-222.06	-3200.46	
41	40.0	-31.14	-27.87	-12.38	32.47	95.25	0.66	-23.8	3.93	81.39	30.84	-18.09	-1.78	41.44	43.07	-24.61	-20.54	-13.2	-6.67	-21.35	-6.67	-7.49	-12.38	-27.06	-11.57	-12.38	62.64	71.61	60.19	4.74	
42	95.0	45.51	-2131.29	-1908.03	-847.53	2222.31	6520.1	45.51	-1628.95	268.77	5571.24	2110.68	-1238.24	-121.93	2836.28	2947.91	-1684.77	-1405.69	-903.35	-456.83	-1461.5	-456.83	-512.64	-847.53	-1852.21	-791.72	-847.53	4287.48	4901.45	4120.04	
43	15.0	-1349.87	-19.72	923.48	826.74	367.23	-962.92	-2825.13	-19.72	705.82	-116.46	-2413.99	-914.55	536.53	52.83	-1228.95	-1277.32	730	609.08	391.42	197.94	633.26	197.94	222.13	367.23	802.56	343.05	367.23	-1857.75	-2123.78	
44	75.0	-866.18	1999.05	29.2	-1367.6	-1224.34	-543.84	1426.01	4183.79	29.2	-1045.26	172.47	3574.93	1354.37	-794.55	-78.24	1819.97	1891.61	-1081.07	-902	-579.66	-293.13	-937.81	-293.13	-328.95	-543.84	-1188.52	-508.03	-543.84	2751.18	
45	345.0	10952.9	-7396.02	17069.21	249.36	-11677.44	-10454.17	-4643.68	12176.17	35723.95	249.36	-8925.1	1472.63	30525.09	11564.53	-6784.39	-668.08	15540.14	16151.77	-9230.91	-7701.84	-4949.5	-2502.97	-8007.65	-2502.97	-2808.79	-4643.68	-10148.36	-4337.87	-4643.68	
46	73.0	10341.27	1211.11	-817.81	1887.42	27.57	-1291.23	-1155.97	-513.47	1346.37	3950.16	27.57	-986.89	162.84	3375.3	1278.74	-750.18	-73.87	1718.34	1785.97	-1020.7	-851.63	-547.29	-276.77	-885.44	-276.77	-310.58	-513.47	-1122.15	-479.66	
47	1.0	-1291.23	-11677.44	-1367.6	923.48	-2131.29	-31.14	1458.06	1305.32	579.82	-1520.34	-4460.55	-31.14	1114.4	-183.87	-3811.41	-1443.97	847.11	83.42	-1940.37	-2016.73	1152.59	961.66	618	312.53	999.85	312.53	350.71	579.82	1267.14	
48	3.0	1381.69	-1223.6	-11065.81	-1295.97	875.11	-2019.66	-29.51	1381.69	1236.96	549.45	-1440.7	-4226.92	-29.51	1056.03	-174.24	-3611.78	-1368.34	802.74	79.05	-1838.73	-1911.1	1092.22	911.29	585.63	296.16	947.48	296.16	332.34	549.45	
49	31.0	296.16	312.53	-276.77	-2502.97	-293.13	197.94	-456.83	-6.67	312.53	279.79	124.28	-325.87	-956.09	-6.67	238.86	-39.41	-816.95	-309.5	181.57	17.88	-415.9	-432.27	247.05	206.13	132.46	66.99	214.31	66.99	75.17	
50	38.0	9.7	42.86	45.23	-40.06	-362.27	-42.43	28.65	-66.12	-0.97	45.23	40.49	17.99	-47.16	-138.38	-0.97	34.57	-5.7	-118.24	-44.8	26.28	2.59	-60.2	-62.56	35.76	29.83	19.17	9.7	31.02	9.7	
51	1.0	45.23	312.53	1381.69	1458.06	-1291.23	-11677.44	-1367.6	923.48	-2131.29	-31.14	1458.06	1305.32	579.82	-1520.34	-4460.55	-31.14	1114.4	-183.87	-3811.41	-1443.97	847.11	83.42	-1940.37	-2016.73	1152.59	961.66	618	312.53	999.85	
52	2.0	1419.88	44.05	304.34	1345.51	1419.88	-1257.41	-11371.62	-1331.78	899.29	-2075.47	-30.32	1419.88	1271.14	564.63	-1480.52	-4343.73	-30.32	1085.22	-179.06	-3711.6	-1406.15	824.92	81.23	-1889.55	-1963.92	1122.4	936.48	601.82	304.34	
53	10.0	1085.22	1114.4	34.57	238.86	1056.03	1114.4	-986.89	-8925.1	-1045.26	705.82	-1628.95	-23.8	1114.4	997.66	443.16	-1162	-3409.21	-23.8	851.74	-140.54	-2913.07	-1103.63	647.45	63.76	-1483.03	-1541.4	880.92	735	472.34	
54	5.0	997.66	1271.14	1305.32	40.49	279.79	1236.96	1305.32	-1155.97	-10454.17	-1224.34	826.74	-1908.03	-27.87	1305.32	1168.59	519.08	-1361.07	-3993.29	-27.87	997.66	-164.61	-3412.15	-1292.7	758.37	74.68	-1737.1	-1805.47	1031.85	860.92	
55	12.0	929.29	793.37	1010.85	1038.03	32.2	222.49	983.66	1038.03	-919.26	-8313.47	-973.63	657.45	-1517.32	-22.17	1038.03	929.29	412.79	-1082.37	-3175.58	-22.17	793.37	-130.9	-2713.44	-1028	603.08	59.39	-1381.4	-1435.77	820.56	
56	11.0	766.19	963.48	822.56	1048.03	1076.22	33.39	230.68	1019.85	1076.22	-953.07	-8619.28	-1009.44	681.63	-1573.13	-22.98	1076.22	963.48	427.97	-1122.18	-3292.39	-22.98	822.56	-135.72	-2813.26	-1065.81	625.26	61.57	-1432.21	-1488.58	
57	81.0	-1178.55	-1136.73	-1429.44	-1220.37	-1554.89	-1596.7	-49.53	-342.24	-1513.07	-1596.7	1414.01	12787.8	1497.64	-1011.29	2333.94	34.1	-1596.7	-1429.44	-634.95	1664.9	4884.68	34.1	-1220.37	201.36	4173.82	1581.27	-927.66	-91.35	2124.87	
58	154.0	4801.05	-3236.03	-3121.21	-3924.92	-3350.84	-4269.36	-4384.18	-136.01	-939.72	-4154.55	-4384.18	3882.53	35112.32	4112.16	-2776.76	6408.47	93.62	-4384.18	-3924.92	-1743.42	4571.42	13412.21	93.62	-3350.84	552.88	11460.35	4341.79	-2547.13	-250.82	
59	49.0	1126.96	410.44	-276.64	-266.83	-335.54	-286.46	-364.98	-374.8	-11.63	-80.34	-355.17	-374.8	331.91	3001.7	351.54	-237.38	547.85	8	-374.8	-335.54	-149.04	390.8	1146.59	8	-286.46	47.27	979.73	371.17	-217.75	
60	12.0	-266.83	-3121.21	-1136.73	766.19	739	929.29	793.37	1010.85	1038.03	32.2	222.49	983.66	1038.03	-919.26	-8313.47	-973.63	657.45	-1517.32	-22.17	1038.03	929.29	412.79	-1082.37	-3175.58	-22.17	793.37	-130.9	-2713.44	-1028	
61	1.0	1038.03	-374.8	-4384.18	-1596.7	1076.22	1038.03	1305.32	1114.4	1419.88	1458.06	45.23	312.53	1381.69	1458.06	-1291.23	-11677.44	-1367.6	923.48	-2131.29	-31.14	1458.06	1305.32	579.82	-1520.34	-4460.55	-31.14	1114.4	-183.87	-3811.41	
62	1.0	1458.06	1038.03	-374.8	-4384.18	-1596.7	1076.22	1038.03	1305.32	1114.4	1419.88	1458.06	45.23	312.53	1381.69	1458.06	-1291.23	-11677.44	-1367.6	923.48	-2131.29	-31.14	1458.06	1305.32	579.82	-1520.34	-4460.55	-31.14	1114.4	-183.87	
63	35.0	159.79	159.79	113.76	-41.07	-480.46	-174.98	117.94	113.76	143.05	122.13	155.6	159.79	4.96	34.25	151.42	159.79	-141.5	-1279.71	-149.87	101.2	-233.56	-3.41	159.79	143.05	63.54	-166.61	-488.82	-3.41	122.13	
64	60.0	-87.1	-794.83	-794.83	-565.86	204.31	2389.93	870.4	-586.67	-565.86	-711.57	-607.49	-774.01	-794.83	-24.66	-170.37	-753.2	-794.83	703.88	6365.67	745.51	-503.41	1161.82	16.97	-794.83	-711.57	-316.07	828.77	2431.56	16.97	
65	13.0	-545.04	109.57	999.85	999.85	711.82	-257.01	-3006.39	-1094.92	738	711.82	895.11	764.19	973.66	999.85	31.02	214.31	947.48	999.85	-885.44	-8007.65	-937.81	633.26	-1461.5	-21.35	999.85	895.11	397.6	-1042.55	-3058.76	
66	119.0	-2089.93	1661.39	-333.99	-3047.72	-3047.72	-2169.75	783.42	9164.04	3337.51	-2249.56	-2169.75	-2728.46	-2329.38	-2967.9	-3047.72	-94.55	-653.26	-2888.09	-3047.72	2698.99	24408.78	2858.62	-1930.3	4454.93	65.08	-3047.72	-2728.46	-1211.96	3177.88	
67	151.0	8924.59	-2927.84	2327.48	-467.9	-4269.63	-4269.63	-3039.66	1097.51	12838.13	4675.61	-3151.47	-3039.66	-3822.36	-3263.29	-4157.81	-4269.63	-132.46	-915.16	-4045.99	-4269.63	3781.08	34194.88	4004.71	-2704.21	6241.02	91.18	-4269.63	-3822.36	-1697.87	
68	39.0	-20.64	-14.73	4.83	-3.84	0.77	7.05	7.05	5.02	-1.81	-21.19	-7.72	5.2	5.02	6.31	5.39	6.86	7.05	0.22	1.51	6.68	7.05	-6.24	-56.45	-6.61	4.46	-10.3	-0.15	7.05	6.31	
69	9.0	5.57	-3375.1	-2409.2	790.37	-628.3	126.31	1152.59	1152.59	820.56	-296.27	-3465.66	-1262.18	850.74	820.56	1031.85	880.92	1122.4	1152.59	35.76	247.05	1092.22	1152.59	-1020.7	-9230.91	-1081.07	730	-1684.77	-24.61	1152.59	
70	22.0	518.71	3.17	-1921.5	-1371.6	449.97	-357.7	71.91	656.19	656.19	467.16	-168.67	-1973.06	-718.58	484.34	467.16	587.45	501.53	639	656.19	20.36	140.65	621.82	656.19	-581.1	-5255.31	-615.47	415.6	-959.16	-14.01	
71	109.0	-1199.75	-2107.35	-12.89	7806.44	5572.35	-1828.09	1453.24	-292.15	-2665.87	-2665.87	-1897.9	685.27	8015.88	2919.36	-1967.72	-1897.9	-2386.61	-2037.53	-2596.06	-2665.87	-82.7	-571.41	-2526.24	-2665.87	2360.84	21350.63	2500.47	-1688.46	3896.78	
72	69.0	2081.58	-512.37	-899.97	-5.5	3333.82	2379.73	-780.7	620.62	-124.77	-1138.49	-1138.49	-810.52	292.65	3423.27	1246.74	-840.34	-810.52	-1019.23	-870.15	-1108.67	-1138.49	-35.32	-244.03	-1078.86	-1138.49	1008.22	9118.01	1067.85	-721.07	
73	6.0	-989.41	-2316.8	570.26	1001.66	6.13	-3710.55	-2648.64	868.92	-690.75	138.86	1267.14	1267.14	902.11	-325.72	-3810.1	-1387.63	935.29	902.11	1134.4	968.48	1233.96	1267.14	39.31	271.6	1200.77	1267.14	-1122.15	-10148.36	-1188.52	
74	24.0	503.89	-452.73	-1060.12	260.94	458.34	2.8	-1697.87	-1211.96	397.6	-316.07	63.54	579.82	579.82	412.79	-149.04	-1743.42	-634.95	427.97	412.79	519.08	443.16	564.63	579.82	17.99	124.28	549.45	579.82	-513.47	-4643.68	
75	193.0	-2335.62	-5104.3	4586.07	10738.69	-2643.25	-4642.86	-28.39	17198.93	12276.84	-4027.59	3201.73	-643.65	-5873.38	-5873.38	-4181.41	1509.76	17660.38	6431.85	-4335.22	-4181.41	-5258.12	-4489.04	-5719.56	-5873.38	-182.21	-1258.92	-5565.75	-5873.38	5201.33	
76	52.0	1971.21	-194.6	-425.27	382.1	894.71	-220.23	-386.83	-2.37	1432.96	1022.87	-335.57	266.76	-53.63	-489.35	-489.35	-348.38	125.79	1471.41	535.88	-361.2	-348.38	-438.09	-374.01	-476.54	-489.35	-15.18	-104.89	-463.72	-489.35	
77	34.0	-66.44	-797.47	78.73	172.05	-154.58	-361.96	89.1	156.49	0.96	-579.72	-413.81	135.76	-107.92	21.7	197.97	197.97	140.94	-50.89	-595.27	-216.8	146.13	140.94	177.23	151.31	192.79	197.97	6.14	42.43	187.6	
78	23.0	83.91	-207.41	-2489.44	245.76	537.08	-482.55	-1129.93	278.13	488.53	2.99	-1809.69	-1291.78	423.79	-336.89	67.73	618	618	439.97	-158.86	-1858.24	-676.77	456.16	439.97	553.26	472.34	601.82	618	19.17	132.46	
79	29.0	164.83	52.8	-130.52	-1566.55	154.65	337.97	-303.66	-711.04	175.02	307.42	1.88	-1138.79	-812.89	266.68	-212	42.62	388.89	388.89	276.86	-99.97	-1169.35	-425.87	287.05	276.86	348.16	297.23	378.71	388.89	12.06	
80	38.0	12.06	19.17	6.14	-15.18	-182.21	17.99	39.31	-35.32	-82.7	20.36	35.76	0.22	-132.46	-94.55	31.02	-24.66	4.96	45.23	45.23	32.2	-11.63	-136.01	-49.53	33.39	32.2	40.49	34.57	44.05	45.23	
81	30.0	10.88	93.54	148.65	47.62	-117.7	-1412.73	139.46	304.79	-273.84	-641.23	157.83	277.23	1.7	-1026.98	-733.07	240.49	-191.18	38.43	350.71	350.71	249.68	-90.15	-1054.53	-384.06	258.86	249.68	313.97	268.05	341.53	
82	9.0	277.23	35.76	307.42	488.53	156.49	-386.83	-4642.86	458.34	1001.66	-899.97	-2107.35	518.71	911.11	5.57	-3375.1	-2409.2	790.37	-628.3	126.31	1152.59	1152.59	820.56	-296.27	-3465.66	-1262.18	850.74	820.56	1031.85	880.92	
83	26.0	397.97	121.1	15.62	134.28	213.39	68.36	-168.97	-2027.99	200.2	437.53	-393.1	-920.49	226.57	397.97	2.43	-1474.24	-1052.33	345.23	-274.44	55.17	503.45	503.45	358.42	-129.41	-1513.79	-551.32	371.6	358.42	450.71	
84	43.0	-50.3	-115.17	-35.04	-4.52	-38.86	-61.75	-19.78	48.9	586.87	-57.94	-126.61	113.76	266.37	-65.57	-115.17	-0.7	426.62	304.53	-99.9	79.42	-15.97	-145.69	-145.69	-103.72	37.45	438.07	159.54	-107.54	-103.72	
85	22.0	-65.57	226.57	518.71	157.83	20.36	175.02	278.13	89.1	-220.23	-2643.25	260.94	570.26	-512.37	-1199.75	295.31	518.71	3.17	-1921.5	-1371.6	449.97	-357.7	71.91	656.19	656.19	467.16	-168.67	-1973.06	-718.58	484.34	
86	13.0	449.97	-99.9	345.23	790.37	240.49	31.02	266.68	423.79	135.76	-335.57	-4027.59	397.6	868.92	-780.7	-1828.09	449.97	790.37	4.83	-2927.84	-2089.93	685.63	-545.04	109.57	999.85	999.85	711.82	-257.01	-3006.39	-1094.92	
87	68.0	-754.52	-495.18	109.94	-379.92	-869.78	-264.66	-34.13	-293.47	-466.37	-149.4	369.28	4432.25	-437.55	-956.23	859.14	2011.76	-495.18	-869.78	-5.32	3222.01	2299.91	-754.52	599.8	-120.58	-1100.3	-1100.3	-783.34	282.84	3308.45	
88	163.0	3567.79	-3242.06	-2127.72	472.41	-1632.46	-3737.32	-1137.19	-146.67	-1261.01	-2003.9	-641.93	1586.75	19044.72	-1880.09	-4108.76	3691.61	8644.22	-2127.72	-3737.32	-22.86	13844.47	9882.38	-3242.06	2577.27	-518.12	-4727.84	-4727.84	-3365.87	1215.3	
89	203.0	20282.87	4720.41	-4289.44	-2815.1	625.02	-2159.84	-4944.7	-1504.58	-194.05	-1668.39	-2651.29	-849.32	2099.36	25197.33	-2487.47	-5436.15	4884.22	11436.84	-2815.1	-4944.7	-30.24	18317.09	13074.99	-4289.44	3409.88	-685.5	-6255.22	-6255.22	-4453.25	
90	17.0	-3634.18	-2746.79	-639.26	580.89	381.23	-84.64	292.49	669.63	203.76	26.28	225.94	359.05	115.02	-284.3	-3412.33	336.86	736.19	-661.44	-1548.83	381.23	669.63	4.1	-2480.58	-1770.67	580.89	-461.78	92.83	847.11	847.11	
91	14.0	558.71	-4125.62	-3118.24	-725.7	659.45	432.79	-96.09	332.05	760.19	231.31	29.83	256.49	407.6	130.57	-322.75	-3873.78	382.42	835.74	-750.89	-1758.27	432.79	760.19	4.65	-2816.03	-2010.12	659.45	-524.23	105.39	961.66	
92	133.0	-2362.7	-2081.26	15368.41	11615.79	2703.33	-2456.52	-1612.18	357.94	-1236.92	-2831.78	-861.66	-111.13	-955.47	-1518.36	-486.39	1202.28	14430.26	-1424.55	-3113.23	2797.14	6549.76	-1612.18	-2831.78	-17.32	10490.01	7487.92	-2456.52	1952.81	-392.58	
93	103.0	5986.87	-1607.16	-1415.72	10453.95	7901.33	1838.87	-1670.98	-1096.64	243.48	-841.38	-1926.24	-586.12	-75.6	-649.93	-1032.83	-330.86	817.82	9815.79	-969.01	-2117.69	1902.68	4455.3	-1096.64	-1926.24	-11.78	7135.55	5093.45	-1670.98	1328.34	
94	4.0	-2245.32	-3300.86	886.11	780.56	-5763.78	-4356.39	-1013.86	921.29	604.63	-134.24	463.89	1062.03	323.16	41.68	358.34	569.45	182.42	-450.9	-5411.93	534.26	1167.59	-1049.04	-2456.43	604.63	1062.03	6.49	-3934.18	-2808.27	921.29	
95	1.0	1343.51	-2436.77	-3582.3	961.66	847.11	-6255.22	-4727.84	-1100.3	999.85	656.19	-145.69	503.45	1152.59	350.71	45.23	388.89	618	197.97	-489.35	-5873.38	579.82	1267.14	-1138.49	-2665.87	656.19	1152.59	7.05	-4269.63	-3047.72	
96	173.0	-5109.69	-4708.24	8539.49	12553.95	-3370.09	-2968.64	21921.03	16568.41	3855.95	-3503.9	-2299.56	510.56	-1764.3	-4039.16	-1229.04	-158.52	-1362.86	-2165.75	-693.78	1714.9	20582.87	-2031.93	-4440.61	3989.76	9342.38	-2299.56	-4039.16	-24.7	14962.62	
