1	0.1565	0.1655	0.1827	0.1585	0.1548
2	0.1267	0.1500	0.1806	0.1682	0.1782
3	0.1350	0.1586	0.1794	0.1437	0.1548
4	0.1089	0.1194	0.1239	0.1231	0.1217
5	0.0824	0.0809	0.0929	0.0751	0.0768
6	0.0688	0.1107	0.1399	0.1649	0.1612
7	0.1239	0.1424	0.1597	0.1242	0.1365
8	0.2616	0.2581	0.2356	0.2146	0.2360
9	0.3875	0.3622	0.4063	0.3296	0.3470
10	0.3940	0.3900	0.4156	0.4136	0.4090
11	0.6202	0.5748	0.5529	0.5114	0.5711
12	0.5671	0.5552	0.5103	0.5097	0.5696
13	0.5328	0.4991	0.4620	0.4292	0.4137
14	0.3435	0.3324	0.3308	0.3637	0.3407
15	0.4928	0.4987	0.4784	0.4115	0.4039
16	0.4789	0.4674	0.4358	0.3945	0.3713
17	0.3829	0.3633	0.3324	0.3060	0.3404
18	0.1620	0.1913	0.1930	0.1544	0.1843
19	0.1152	0.1173	0.1142	0.1042	0.0933
20	0.1050	0.1042	0.1066	0.1142	0.1073
21	0.1153	0.1150	0.1068	0.1055	0.1077		
22	0.1625	0.1788	0.1700	0.1855	0.1756
23	0.0825	0.0567	0.0569	0.0785	0.6542
